gene	adipocytes	cd4	MVEC	m1_macro	m2_macro
ENSG00000137474.15	4.275995057334927	22.991738289965948	1.0	1.4072400839313095	125.00594382441804	
ENSG00000137491.10	1.060022026982561	1.2295133953310804	2.158489520807984	10.48510112221488	917.944172004512	
ENSG00000137642.8	7.375242332785199	661.6493742176885	1.0	1.7815955756204087	6.481283715394556	
ENSG00000137745.7	1.0	1.0	1.0	179.10348711700937	1.0	
ENSG00000137801.9	2605.196190034226	1.0	11239.958372678228	399.6505168158666	544.1669407389095	
ENSG00000137841.7	1.0	308.92834265690715	1.0	9.984948715862227	609.4018273468355	
ENSG00000137959.11	4.239598503640666	19.09903857328164	7.76444286441624	422.33657500906656	1.128384838235343	
ENSG00000137962.8	175.79882081245427	1.0	618.8620303398482	11.007322868258466	9.450642158984973	
ENSG00000138207.8	159.35238652852408	1.0	1.0	1.0	1.0	
ENSG00000138356.9	132.7098258468044	1.0	11.16311124669086	1.0	1.073062866483355	
ENSG00000138646.4	1.117984915502159	11.103035640047306	1.3969576740330758	248.58668661875646	2.8181144356658123	
ENSG00000138722.5	1.0	4.281825918779087	504.8745092444405	1.0	1.0	
ENSG00000138755.5	1.0160771457179083	1.139311114369757	1.1689090661193722	14791.941692913584	4.495399559529819	
ENSG00000138795.5	1.0	812.1357948279181	1.0	2.295368722277681	1.1814190385244758	
ENSG00000139193.3	1.0	372.1237929875912	1.0	1.0618220486760475	1.0	
ENSG00000139329.4	26.11599894784209	1.0	1.0	232.15608153177624	385.0938244291864	
ENSG00000139567.8	3.8206497907173436	1.0	439.4612752653973	69.66209194543222	20.758250207845805	
ENSG00000140379.7	1.0	11.16159192030046	1.0	382.8587557979149	2.037746503412418	
ENSG00000140678.12	1.0	3.9706910360951193	1.9021989138059838	54.054680214743556	129.94503262238254	
ENSG00000140873.11	5.358491667608037	1.0	168.66779769339578	1.0	1.0	
ENSG00000141293.11	1.0	121.08411139878808	1.0	1.0	1.0	
ENSG00000141574.3	27.917779717683946	4.931093726048413	2.874312616630651	515.7641739195446	31.07894306358846	
ENSG00000141655.11	1.0	1.0	7.75299396866353	7.053928654733468	289.59410870381225	
ENSG00000142102.11	32.402602031078196	1283.113772628239	90.66920270103483	15.406246614567811	9.263016104203233	
ENSG00000142583.13	230.1143267433343	4.215095847550958	1.0	1.408799991778701	9.67107309090835	
ENSG00000142765.13	1.0	340.6123773881156	1.0545708414120418	1.0	1.0	
ENSG00000142798.12	1279.0199224155156	22.180942911542637	16044.935166748253	75.41251033533851	116.04321594414768	
ENSG00000142910.11	65.25611173159983	1.0	390.2345893918006	5.574648971762299	3.8146510269724647	
ENSG00000143153.8	23.628713631018744	2.232308262406989	71.43221375901061	96.2009160798723	556.9662250353038	
ENSG00000143226.9	1.0	1.0	1.0	111.69166153929783	4700.287201960366	
ENSG00000143416.16	165.19812958728096	1.0	1.9326226421662211	1.1102676786014238	2.61827597328717	
ENSG00000143772.5	14.03225767559378	718.1880712466168	117.98176240419522	3.484317471812883	8.636049933500896	
ENSG00000144810.11	1544.3157361457024	1.1881715353013311	645.9560397550853	34.50478583805561	72.61033969784042	
ENSG00000144908.9	528.7511289704106	1.046976862387813	1.0646441468554497	1.0	1.0	
ENSG00000145287.6	1.0	127.99467280508212	1.0	4.165585282992977	1.0	
ENSG00000146070.12	1.0	1.0	1.0	613.9630287255025	104.53636151338156	
ENSG00000146122.12	161.47246199389278	1.0	1.0	2.6012047635794775	6.4442199576574914	
ENSG00000146285.9	1.0	118.30908704399188	1.0	1.0	1.0	
ENSG00000147113.12	1.0	1.0	348.7099886524488	1.0	1.0	
ENSG00000147443.8	1.0	148.51007182777238	1.0	1.5472198248207523	99.42966545603154	
ENSG00000147862.10	22.21403555069112	1.0	205.36380451842416	1.7813656109165925	2.2778362009334705	
ENSG00000148677.6	31.26483243053102	1.0	922.1319092523935	89.46525542669823	117.34933906992633	
ENSG00000148798.5	2.161935539446915	1.0	1.0	5.499790485550685	161.7197424698987	
ENSG00000149090.7	188.48545905093846	1.0	1.0	5.251014479250427	9.619657967177002	
ENSG00000149131.11	326.6087246551451	1.0	1.0	913.0069639751721	10.773696608923618	
ENSG00000149451.13	81.33950508184843	1.0	1.0	1.0	1.048970979207803	
ENSG00000149485.12	3315.592696738813	3.626892194955127	66.92136442488362	33.18794009717308	180.5966794276584	
ENSG00000149527.13	1.0	81.8852342718578	1.0	1.0	1.0	
ENSG00000149564.7	1.0	2.8884945182193644	319.71664372136456	1.9940658881270161	2.1070963487262495	
ENSG00000149573.4	1.0	1.9066445277623478	196.07715646118513	1.0563378436074058	2.3664945310676035	
ENSG00000151365.2	1410.801401399663	1.0114844730457317	1.0281512415381764	1.0	1.0	
ENSG00000151632.12	465.432375141396	1.0	1.0	1.0	1.0	
ENSG00000152270.4	103.23079413375109	195.3202903375893	1.0	1.0	3.61308447138505	
ENSG00000152495.6	1.165731404206013	170.66999311124414	1.0	3.0275679258378627	1.146733290668057	
ENSG00000152766.5	1.0	1.0	1.0	294.76980585083834	2.3444124640773865	
ENSG00000153071.10	251.3180377693932	1.0	464.2742099724708	112.69004293179935	2371.4946517734556	
ENSG00000153162.8	1.5438188448681678	1.4010772534904055	203.28505084962813	6.582251908148667	4.04916337771957	
ENSG00000153246.7	127.43239163879684	1.0	53.234628129188465	1.4496204777888613	1.4138885623571473	
ENSG00000153283.8	8.080092735671641	155.63116737817637	1.2966463096270544	1.0	1.0049280509459804	
ENSG00000153898.8	1.0	3.53779233260869	1.0	197.25393470376883	1.0907208620888897	
ENSG00000154096.9	6.960746106645794	1.0	1.0	57.58213679581323	132.01862106356685	
ENSG00000154133.10	1.0	1.0	1002.8437605117492	1.0	1.0	
ENSG00000154175.12	130.3603016423298	1.0	510.37504915833614	3.6344895989599877	1.0	
ENSG00000154188.5	262.0522218832996	1.0	1.0	1.6136958741778527	9.5678808848495	
ENSG00000154358.15	5.073267138545753	502.3876433950509	3.6239071779183294	4.398555234233319	4.2957874776023885	
ENSG00000154451.10	1.1556844141907128	70.13012924584339	1.7371792243526878	1025.5812076184754	1.0391898837973566	
ENSG00000154556.13	48.687755302798955	1.0	133.41390119133112	1.413361973826495	7.299285397121926	
ENSG00000154783.6	1.0	1.0	213.05266533488043	10.660728665524069	43.7807605274057	
ENSG00000155629.10	1.093757825730312	29.879352005403703	1.349325535390116	616.4034890815188	244.83127262258682	
ENSG00000155659.10	1.0	1.0	1.0	47.58494601431761	877.0379781131876	
ENSG00000155926.9	1.0	170.35616000171996	1.0	35.07492847267167	535.0185904699882	
ENSG00000156453.9	1.2790368870730302	3.7401707916356175	448.0646986444805	4.9663950099588146	1.7640200164018058	
ENSG00000156738.13	1.0	140.11000981752818	1.0	1.0	1.0	
ENSG00000157150.4	99.38230165612056	1.0	1.0	1.0	1.0	
ENSG00000157554.14	1.0	1.0	254.2351091390119	1.0	1.0	
ENSG00000157601.9	2.9577735132609364	107.30689803461993	18.055720860311396	1164.691815646087	24.563175287883077	
ENSG00000158050.4	1.428137369637357	213.8508516199958	1.0	13.740582264521535	2.5094668137188294	
ENSG00000158258.11	226.97519021816296	1.0	1.0	4.462596057853422	4.050014038261867	
ENSG00000158352.11	3.126517805754206	1.0	128.62628415653597	2.586408830359053	1.865708990909383	
ENSG00000158477.6	1.0	1.8271066781486045	1.0	1.0	33.43198109219048	
ENSG00000158481.8	1.0	7.421905507555877	1.009856101891961	1.0701940799022296	112.31912404019675	
ENSG00000158517.9	1.0	14.949608727426355	1.0001610470400235	1110.863514454469	63.3523882932888	
ENSG00000158714.6	1.5704958566194152	2.8982481524343076	1.0	427.66463467329345	167.0463388304126	
ENSG00000158869.6	1.0508245816677115	1.298485746077001	1.2515927861788707	1684.85265156058	1447.4136205296297	
ENSG00000159166.9	1.0	1.0	1.0	105.36929094254953	1.0	
ENSG00000159189.7	1.0	1.0	1.0	1395.7496405923239	1361.0799846687269	
ENSG00000159753.9	1.0	377.10995908352845	1.0	1.0	1.0	
ENSG00000160185.9	1.0	135.62865722861062	1.0	1.0	1.0	
ENSG00000160255.12	1.0	1150.674485620796	1.0001610470400235	724.7202433107285	1458.14747009573	
ENSG00000160307.5	1.0	3.559878209503678	1.0	43.18323791562657	967.3487867038109	
ENSG00000160593.13	1.0	137.55015365355132	1.0	1.0	128.31426666825251	
ENSG00000160654.5	1.0	267.82806368911787	1.0	1.0	1.0	
ENSG00000160791.12	1.0	6.767689693716978	1.0	253.01003816656763	16.723072569204827	
ENSG00000160883.6	1.0	1.0	1.0	20.218007912008993	161.37056036602235	
ENSG00000161381.9	1.0	115.62875778891518	1.0	1.0	1.1646471110080643	
ENSG00000161405.12	1.0	110.28469023541632	1.0	1.0	1.0	
ENSG00000161570.4	1.0301517698025273	2.8280875135188803	2.4264910384704614	2554.4812524507015	90.77629368753756	
ENSG00000161905.8	1.0	1.0	1.0	1.5913471665949983	495.15083718927065	
ENSG00000161921.10	4.081193132945624	2.2560505634301435	6.830205878386801	537.1219401496692	43.09369901823939	
ENSG00000161940.6	1.0152513842644144	1.1357300554243572	258.36730390202496	1.0990169557393488	1.0	
ENSG00000161944.12	1.0	1.0	1.0	3.078936954027336	92.73424291299611	
ENSG00000162367.7	1.0	1.0	60.9170069863616	13.068846371568014	164.82928391867617	
ENSG00000162407.8	259.4074866056873	1.0	10.98968266351471	7.280326757972087	6.649826988037892	
ENSG00000162618.8	4.440157879146387	1.0	443.45088997285205	22.59335937619585	20.799678703157753	
ENSG00000162654.8	1.0	87.50108919823839	5.732514443987942	3008.4696400221915	5.005702614549773	
ENSG00000162706.8	416.05916983992836	1.1026651594085874	6.613076564161522	1.0821070830586934	1.0	
ENSG00000162739.9	1.0	103.07540685207576	1.0	1.0	1.2762728360025712	
ENSG00000162745.6	7.654806301601707	1.0	1.0	38.68421152344156	196.0220622738231	
ENSG00000162772.12	9.619088400421946	2.1454173055102044	18.36459148608198	599.5405298296166	13.976064284731594	
ENSG00000162777.12	1.0	832.1738614095029	1.0	16.06340138745422	20.168160364518968	
ENSG00000162817.6	22.590088973556178	1.3438678703991274	72.35923035741199	1.9783007837880546	1.0	
ENSG00000162892.11	1.0	90.94008140979844	1.0	1.0	1.0	
ENSG00000162894.7	1.0	729.7002030027572	1.0	1.0	5.332481334411233	
ENSG00000162998.4	335.4738327035702	1.6641143185719571	1.0	9.387374565336632	7.502829268535276	
ENSG00000163017.9	399.415883145466	1.0	1.0	27.38551580141626	56.10701167075431	
ENSG00000163106.6	1.0	1.0	1.0	1.0	112.57643014203674	
ENSG00000163220.10	1.0	9.388099792502672	1.0	216.91835266846851	631.4351314277144	
ENSG00000163431.11	160.66965272408424	1.0	1.5932834765009012	1.5970974540831473	3.58712573742406	
ENSG00000163520.9	1135.1034735853316	2.0278380641645937	1.0133457972278888	65.46573374887656	62.560601548723824	
ENSG00000163568.9	1.0	4.159856053516441	1.0	62.1897312527213	1.0	
ENSG00000163600.8	1.0	89.74171541815574	1.0	1.0	1.0	
ENSG00000163606.6	1.0	16.312240540823392	1.0	1.0	308.9801656556375	
ENSG00000163710.3	195.92007874910823	1.0	1.0	2.317514092322894	5.760440946936148	
ENSG00000163735.6	1.0	1.0	4.094733441274897	245.8777133229342	30.44952750874636	
ENSG00000163762.2	1.7044359900239126	1.186276324150074	245.44243906810416	1.0	1.0006983195480483	
ENSG00000163815.5	790.0889019239563	1.0	1.0	1.0	2.055109209803763	
ENSG00000163823.3	1.0	1.0	1.0	434.5353776471403	407.70458453783414	
ENSG00000164035.5	1.4139423666473274	1.0	214.26457784855825	1.0	1.0	
ENSG00000164161.5	1.6160843093803967	1.0	901.8505371071708	1.0	1.1338579558071724	
ENSG00000164181.9	1.0	1.0	1.0	156.476942440856	1.5087980038115654	
ENSG00000164237.4	158.41776701763632	1.0	19.97638464537186	1.0020122357408914	5.555496318579718	
ENSG00000164283.8	1.0	1.0	600.0653933621315	6.170822235498126	1.0	
ENSG00000164509.9	1.0	1.0	1.8650039951707214	73.6255716910517	1.0	
ENSG00000164692.13	13538.948219078913	1.0	3.422494604752693	546.7586189786377	1446.3941479100245	
ENSG00000164736.5	1.0	1.0	85.28130228088484	1.1207696946382852	1.1159582835878163	
ENSG00000165025.10	1.0	34.03587468390451	1.0	31.2821174963754	178.2801882678724	
ENSG00000165072.9	109.09734835207195	1.3457553110706932	274.28603277777756	2.118481471148013	1.4363380335782363	
ENSG00000165092.8	1.0	1.0	83.41797964252663	1.0	1.0126993733234309	
ENSG00000165124.13	177.81790300405015	1.0047478634992606	1.0152513842644144	14.680401757420466	7.562509819034352	
ENSG00000165168.6	1.0	21.557056505335964	1.0	801.4748169191856	674.9108113607188	
ENSG00000165269.8	116.00078813895595	1.0	1.0	1.0	1.0	
ENSG00000165457.9	1.0	1.0	1.0	16.4444347281837	107.82196005330931	
ENSG00000165474.5	1.693711153612478	1.0	1.0	52.59732421385532	1.0601158065797036	
ENSG00000165633.8	54.17759449492888	1.0	1.0	1.0675242604571977	1.2290311941154783	
ENSG00000165716.5	2.906513013530591	7.0794348107465055	144.83410727161515	1.5449203889089975	4.343321071849424	
ENSG00000165757.8	8.21099689449856	1.0	239.3065865617668	9.348520510204892	23.768587812792788	
ENSG00000165929.8	1.0	194.10973273488125	1.0	1.0	1.0	
ENSG00000165949.8	1.0	1.0	112.08789731772896	1293.9292454527238	2.477335875120264	
ENSG00000166033.7	1227.2553239835872	1.0	102.73609972323256	7.875116453102565	28.569218631605185	
ENSG00000166068.8	32.02818013750518	1.052734365312718	20.318302356071968	67.32601627060538	566.5490955657974	
ENSG00000166250.7	219.9967604647852	1.0	1.0	20.170384178561854	11.752380769260805	
ENSG00000166278.10	1.0	1.646120813729448	1.0	313.38396800631983	103.64413707206427	
ENSG00000166482.7	1091.325692564566	1.0	1.0	2.96089404656545	2.420985056968415	
ENSG00000166523.3	1.0	1.0038286684895361	1.011465325855387	558.968495553587	1.0	
ENSG00000166670.5	1.0	1.0	78.1459099006812	1.1477050034741825	1.1172098403329676	
ENSG00000166819.7	856.4651105533304	1.153190208673784	1.1904201450795575	1.0	1.0	
ENSG00000166825.9	68.77618307679842	1.0	604.5631994777738	709.1822448379	1544.3157361457024	
ENSG00000166920.6	1.0	1.0	1.0	879.500542844869	28.446352356882052	
ENSG00000166927.8	1.0979419584156058	2.411955090328524	1.3605304350317242	142.53225602521442	334.20310631862196	
ENSG00000167106.7	44.50106694009423	1136.5002288920546	17.135705066374808	7.090018601083992	11.564108476420941	
ENSG00000167207.7	1.0	4.974388659905033	1.0	202.8124196540181	6.222852941268123	
ENSG00000167244.13	2403.885975535289	1.0	1.8977527665436669	62.58492112921712	82.79439806891627	
ENSG00000167286.5	1.0	422.3640918421948	1.0	1.0	1.0	
ENSG00000167588.8	946.979436095343	1.0	1.0	1.0	1.0	
ENSG00000167664.4	1.0	59.41963183870875	1.0	1.0	1.0	
ENSG00000167676.3	2016.8329137108371	3.6715123270882053	1.0	1.0861838015858472	1.0	
ENSG00000167680.11	3.464688152546853	1.0	541.4873521954087	32.97485949653542	40.09134620540686	
ENSG00000167851.9	1.0001610470400235	8.46358856148946	1.1018971184434112	20.946698867845434	180.95482952691708	
ENSG00000167895.10	1.1099562362376558	1925.5150673378348	1.3820815224302538	3.56344857470454	65.39663730561105	
ENSG00000167994.7	13.227314472138731	1.1637556675004461	1.8444230381439795	8.959188281016598	164.14406072755563	
ENSG00000168062.5	1.0	1.0	1.0	124.06701685720157	4.098193869358281	
ENSG00000168309.12	5.933843362745995	1.0	72.10104815740367	1.0	1.0	
ENSG00000168497.4	85.84976326560489	1.0	354.5129132659267	1.0	1.8082622294453916	
ENSG00000168542.8	11239.958372678228	1.0	1.0	1223.0326281716275	2526.2703794066047	
ENSG00000168995.9	1.0	1.0	1.0	4.448872491221593	39.957797643346936	
ENSG00000169245.4	1.0	1.0	1.0	18702.678181082716	4.8196605853264565	
ENSG00000169248.8	1.0	1.0	2.5643120692405543	2436.5830079031716	1.158288910611783	
ENSG00000169291.5	1.1437072695445336	1.4062994817643666	91.6418449428649	1.0087984487469925	1.1049930237455388	
ENSG00000169403.7	1.0	3.6323128882900164	1.0	691.8172084149726	358.8008687546579	
ENSG00000169413.2	1.0	3.03917231712974	1.0	7.3374963695275035	154.59180234266069	
ENSG00000169429.6	2.5439474901945127	1.0	626.2036919236755	3167.2203055328596	206.0577391342008	
ENSG00000169442.4	1.3340580976731204	351.10360386651905	1.0	1.0	2.835652775596733	
ENSG00000169710.6	6156.890345012781	213.15425683127057	246.22103105025948	20.50221194914117	163.77835140088018	
ENSG00000169896.12	1.0	2.5642860119453466	1.0	20.75411293999765	380.0427002098695	
ENSG00000169908.6	268.6905559977713	1.0	674.7189218964562	31.32240942084959	41.37111663958342	
ENSG00000170323.4	1913.93102482114	1.0	14.511251801193328	1.0	4.62603280613734	
ENSG00000170345.5	4.400143744795424	4326.718576560427	2.120905360497804	15.607803776426998	100.46797894436702	
ENSG00000170421.7	21.433869758971017	1.0	29.892158693294316	462.4108974505681	1250.8942978579578	
ENSG00000170458.9	2.9553946606385577	1.342852048540108	1.0	395.94521498193757	1574.0996098889318	
ENSG00000170522.5	329.9286998086859	1.7477633689403849	7.238608642887896	6.7805080782699125	14.071885345996378	
ENSG00000170866.7	1.0	1.0	1.0	525.3780292603528	29.335295714792082	
ENSG00000170891.6	1.0	1.0	445.28601708471723	1.062667188941002	2.684484814968463	
ENSG00000170989.8	1.0	144.97215405756526	344.3437987084443	3.687639718091291	11.68841947292496	
ENSG00000171056.6	1.8990746063446695	5.491276651253818	155.48109336327232	1.3073305836544464	2.5187362152117294	
ENSG00000171388.9	3.74020384567854	1.0	2068.9175993958384	1.0	1.0	
ENSG00000171476.17	1.0	2.696300048651291	10.65618481269825	1.0	35.393476511857045	
ENSG00000171657.5	1.0	1.0	1.0	1.0	35.777535075370025	
ENSG00000171659.9	1.3660374350908768	1.0	1.0	1.0	354.8011254971743	
ENSG00000171766.11	1.0	2.1816837983860538	1.0	7.287764404432116	283.26122476779346	
ENSG00000171860.4	1.0	1.5333538703506904	1.0	724.0070077849584	379.1408656006585	
ENSG00000172005.6	1.0	141.56646289732998	1.0	1.0	1.0	
ENSG00000172183.10	1.0	141.15280854099473	8.021196127398838	293.61702079002725	1.0	
ENSG00000172243.13	1.0	3.55952437283376	1.0	93.05096090676437	262.1102663242138	
ENSG00000172349.12	3.0634771545084227	1151.684110199299	1.0	25.51793906847783	31.015855839935863	
ENSG00000172673.6	1.0	60.14458463336457	1.0	1.0	1.0	
ENSG00000172794.15	1.0	86.40172317772732	1.0	1.0	1.2903161877162486	
ENSG00000172889.11	6.717694338262598	1.0	476.2563779852876	11.46607835207174	24.150071734880505	
ENSG00000173110.6	1.0	1.7048709754873943	1.0	5.70648656897183	148.08962104642617	
ENSG00000173175.10	166.60560293437533	1.0	1.0	1.0	1.0	
ENSG00000173198.4	1.0	13.158786992730096	1.0	4.443979316614412	148.32000781930404	
ENSG00000173269.9	2.41033997725226	1.0	466.32721021401653	2.2701635622070233	55.36571905787922	
ENSG00000173369.11	1.0	1.0	1.0	1515.7549898905518	336.90805758481133	
ENSG00000173372.12	1.1860211135184018	1.3147992258507653	1.3594247378961382	970.6693802159439	992.039339750698	
ENSG00000173535.9	1.36677604050322	1.0	69.94377057362392	2.4960002875020764	2.6886607858530813	
ENSG00000173705.4	10.165829939343324	1.0	122.30632027554175	4.651575988764022	1.9878792080771466	
ENSG00000173762.3	1.0	613.1466345470863	1.0	11.61687215597414	1.0	
ENSG00000174059.12	1.0	1.0	435.5735768503831	1.0034459001867777	1.0053525485602148	
ENSG00000174348.9	58.40156002777594	1.0	1.0	1.0	1.0	
ENSG00000174600.9	1.2641235937629367	1.0	1.0	522.0073379456601	267.72628342232326	
ENSG00000174807.3	736.1924492464726	33.820746000350695	1.0	10.895326931551237	52.05781369437725	
ENSG00000175264.3	1.0	1.0	72.02140491360895	1.020531363814125	1.105371625561701	
ENSG00000175445.10	1049.3680126945526	1.0	1.0	3.837598503720919	51.999666241478764	
ENSG00000175463.7	1.0	756.2254489022707	1.0	1.0558917599493667	2.591269033693382	
ENSG00000175489.9	1.0	1.0	1.0	65.80687573019829	101.16550177462558	
ENSG00000175746.4	1.0	1.0	54.52433546699868	1.0	1.0	
ENSG00000176435.6	1.0	1.0	355.5825786160952	1.0	1.203920742712974	
ENSG00000176485.6	199.3345805914388	1.0	28.45887337332652	1.582011192403482	1.0	
ENSG00000176597.7	6.40927198685353	1.3050006313441873	80.4838144158477	86.07131936171291	498.40487827482343	
ENSG00000176971.2	278.501661874954	1.0	1.0	2.311953588959165	1.0781356049928683	
ENSG00000177272.7	1.0	96.09411145499108	1.0	1.0	1.0	
ENSG00000177575.8	1.0	1.0	1.0	372.1687081709164	1297.9934258384753	
ENSG00000177675.4	1.0	1.0	6.298802415856352	14.06838388854609	186.61567259327762	
ENSG00000178031.11	24.468885182223634	1.0	139.24512036244474	3.77618724176122	5.668647245237663	
ENSG00000178562.13	1.0	352.38240824056516	1.0	1.0	53.0880864941364	
ENSG00000178573.6	7.530259301098631	151.4439326010148	1.2488572439428356	29.027589993142758	861.6948416902399	
ENSG00000178726.6	15.804142091662932	1.0	51.68051361275688	5.16771296740277	334.1356040520504	
ENSG00000178860.8	5.3565974910617715	1.0	1.0	161.950483007548	5.727295920097504	
ENSG00000179144.4	1.0	203.78963259498758	14.242827985514161	5.5729523041601325	1.0	
ENSG00000179163.11	22.7988884412755	13.757692080171338	17.471158406504145	168.02492146311715	953.5409033411314	
ENSG00000179776.13	1.0	1.0	2605.196190034226	1.0	16.923545363433874	
ENSG00000180096.7	1.0	539.3690395481078	1.0	1.0966270546241081	1.0	
ENSG00000181092.5	1219.991766573052	1.0	1.0	1.0	1.0	
ENSG00000181374.3	1.0	1.0	1.0	14.496386742195362	3317.7004381754614	
ENSG00000181495.1	333.83257083785514	1.0	1.0	1.0	1.0	
ENSG00000181847.7	1.0	86.37532810565826	1.0	1.0	1.0	
ENSG00000181856.10	54.97874114357322	1.0	1.0	1.0	1.0	
ENSG00000182162.5	1.0	259.1740241381754	1.0	5.226756054496242	1.100930405490271	
ENSG00000182240.11	73.35242045402941	2.604239323776393	515.2729763883217	13.036516934235323	11.208168788663777	
ENSG00000182492.11	564.4981129838211	1.0	413.0563735733749	25.60640904263683	11.732919896458085	
ENSG00000182578.9	1.0	1.0	1.0	84.51783808510024	1435.7622282754571	
ENSG00000182866.12	1.0	787.0345134140357	1.0	1.0	1.0	
ENSG00000183287.9	1.50429561712156	1.0	64.0502004018045	2.9055244204076995	1.3446939788032222	
ENSG00000183748.4	1.0	1.055670352715766	1.0743552961129301	1.062250545141762	292.2415165285817	
ENSG00000184058.8	1.0	1.0	46.91901652868794	1.0	1.0	
ENSG00000184060.6	1.0	1.2859800388192935	1.0729760056620807	142.64876248125614	237.36495267332816	
ENSG00000184113.8	1.0	1.0	378.82783552225504	1.0	1.0	
ENSG00000184347.10	256.9715110088602	1.1026651594085874	1.1311868516400199	10.421466019855213	22.590919168966735	
ENSG00000184613.6	1.0	119.12363243573387	1.0	1.0	1.0	
ENSG00000184811.3	68.09277454557738	1.2665004468033645	1.218550628274514	1.0	1.0000805235200119	
ENSG00000184916.4	2.807547545849333	6.273427448921049	148.02575354312742	4.191415813160939	7.095668033413229	
ENSG00000185070.6	9.113452097065611	1.0	238.40863770756775	9.97104782583951	9.486149145752588	
ENSG00000185101.8	1.0	155.75291670771875	3.6426787180188365	5.040022439199415	1.0	
ENSG00000185112.4	30.837827787506612	41.728794194504836	498.6757101173987	17.988902259291986	9.276656619379697	
ENSG00000185215.4	4.218043081232417	3.003793036416629	78.86717007827636	2520.9927211370546	74.80915529963508	
ENSG00000185567.6	76.87260977016211	1.5674245056931932	214.80922977617544	2.5259456985408644	8.248864824077419	
ENSG00000185585.15	193.44087558260273	1.0	1.0	1.0	1.9593341659155104	
ENSG00000185811.12	1.0	1168.9668601869062	1.0	75.5898530904268	61.29431711730537	
ENSG00000185905.3	1.0	237.66432736123676	1.0	1.0	6.945732161972214	
ENSG00000186205.8	67.70860153555428	1.0	1.7153931065596577	1.0	1.0	
ENSG00000186340.10	803.3383236703028	1.0	1.0	6.789711083215792	45.58947322736508	
ENSG00000186854.6	8.69848512620606	275.4282550569524	1.0	4.569502940482966	1.3405436023787543	
ENSG00000187134.8	510.37504915833614	2.335932248446979	1.9792931987318663	1.0509485592217056	1.4930200383432228	
ENSG00000187288.6	528.7511289704106	1.0	1.0	1.0	1.0	
ENSG00000187498.10	2694.651583624772	1.0	5782.849733121909	636.9923412874446	955.6787195637312	
ENSG00000187720.10	81.02382518902655	1.0	281.6499968824754	7.081620682204607	3.0475127668561424	
ENSG00000187942.7	231.95131271336243	3.7036500665156873	1422.9583854459902	16.20914858173672	22.570861887122227	
ENSG00000188322.4	1.0	78.85546715983503	1.0	1.0	1.0	
ENSG00000188389.6	1.0	138.62881819561807	1.0	1.0	1.0	
ENSG00000188404.4	1.0	1161.9123510274574	2.427393251592009	1.0228599696309353	1.0	
ENSG00000188820.8	1.0	3.8015622075705457	1.0	739.2341361119057	20.845161109638653	
ENSG00000188906.9	1.0	3.7206312043750387	1.0	351.6275450565428	47.18077049420681	
ENSG00000189056.9	1.0	1.0	81.27538810753754	3.8492399491437315	2.5807141306225807	
ENSG00000189184.7	248.6227915396533	1.0	1.0	6.466615103243434	20.46987042419624	
ENSG00000189221.5	425.6815243885152	1.0	20.83036951971787	25.154765306879604	470.329471434366	
ENSG00000189283.5	1.552318957179374	86.09549121879667	1.0	1.1164585095477784	1.3154106335148084	
ENSG00000196136.12	71.43221375901061	1.0	1.0	1.0236969675473162	1.0	
ENSG00000196139.7	257.5481633408632	1.9626027579354162	7.373819791285317	1.0	1.0	
ENSG00000196189.8	1.0	7.187153009218877	2.0128907350121588	366.79252143899697	172.45478055131468	
ENSG00000196562.10	134.9665107216207	5.225892965642883	1147.4745105645138	39.64060667246262	85.11101537316051	
ENSG00000196611.4	1.0	1.050842276182214	8119.34050807429	21.472419535730317	161.56872719662937	
ENSG00000196616.8	1147.4745105645138	1.0006983195480483	1.0026039266249658	1.0	1.0	
ENSG00000196932.7	1.0	1.0	1.0	11.98342933962822	165.0313574820699	
ENSG00000197249.8	1.0	1.0	1.0	381.89227633577195	96.13095388392662	
ENSG00000197272.2	1.0	1.0	1.0	93.81271160840994	1.0	
ENSG00000197471.7	1.0	447.9907392680602	1.0	15.19183407382134	43.9866438540695	
ENSG00000197540.3	1.0	107.71871591876736	1.0	1.0	1.0	
ENSG00000197629.5	1.0	19.190445289734228	1.0	346.8023993653293	429.4414956124466	
ENSG00000197766.3	219.12934875239884	1.455083156690953	1.0	3.869516111527777	1.604102617568277	
ENSG00000198223.10	1.4851748425272508	1.4092468959465965	1.34083227580914	159.4985281978129	49.00548571309636	
ENSG00000198286.5	1.0	326.45029582276055	4.343346203532968	12.484743209254802	5.248133258241113	
ENSG00000198417.5	1.0	5.177929777214198	1.0	348.2153357126975	8.443561601827756	
ENSG00000198435.2	1.0	1.5638972639154638	65.27798980209401	1.0	1.0	
ENSG00000198520.6	1.3333810768537215	144.70550124489563	1.1099562362376558	1.0	1.0	
ENSG00000198542.9	345.4958623254127	1.19986283750452	12.519400856049131	1.0	1.001301963312483	
ENSG00000198795.6	7.87226775775835	1.209772200397513	90.22245292028893	1.4298725176238887	2.1380602532626822	
ENSG00000198814.8	1.2515927861788707	3.8589656579366984	1.0	230.0017316825586	13.926606636893148	
ENSG00000198821.6	1.0	479.3256606401121	1.0	1.0	1.0	
ENSG00000198829.5	1.0	1.0	1.494393884458322	20.70127061439564	508.5379315925867	
ENSG00000198844.6	1.0	1.0	123.47292242679363	1.0	1.0	
ENSG00000198851.5	1.0	1155.8751590326738	1.0	1.0	1.0	
